no,id,title,Category
Post15886,1.17834E+11,行为主义者否认孩子情绪情感的重要性，而他们也是以此为依据来对待孩子的。例如，当母亲认为儿童无法理解自己所受到的指令，因而反对她在工作室得知的那种行为干预时，得到的答复是“他最终会理解的。”从心理动力学及主流发展心理学的观点出发，这明显是不合时宜的答案。由于孩子所做的一切都会被移除并重新来过，因此设定这样一个孤立的尝试训练情境的实质使得孩子情绪沮丧并且哭泣。积木曾经是儿子最喜欢的玩具，他过去总是用积木搭建自己喜欢的东西并从这种对积木的统治和成功中体会到巨大的愉悦感，但是现在，他们经常打断并拆除他的作品，这对儿子来说是严重的惩罚。当其他人控制着整个情境时，又如何能让孩子展示他的控制感并享受其成功呢？我想我的儿子正经历着这种称为“神秘化”的过程。R.D.Laing提出“神秘化”这个术语用来解释内心世界与外在现实间的困惑，解决这种困惑需要排除自己的情绪。孩子所有的情绪反应将被缩减成一个参数：顺从或非顺从，完全愿意或发脾气。这样简化一个人控制感的结果将会是负面的。我们的儿子就是在这种方式的作用下，由他自信心和积极性的轻微损伤，导致目前严重的伤害。,0
Post15924,1.17834E+11,另外，两位治疗师的强迫性行为如此一致，这说明他们的过失要多得多。Alice Von Hildebrand博士是一位天主教哲学家，她在讨论另一个关于学术精英的话题时说：“…普通人并不会因此类愚蠢而感到内疚。创造出真正的愚蠢需要一个博士学位！”（意为：高智商的人才会真正的愚蠢！）,0
Post15947,1.17852E+11,您现在需要的是对孩子有个全面的评估，这样才能了解孩子的全面能力，不能单单拿其中的一项来评价孩子，，你需要专业的老师～而不是你自己看书之类的,0
Post15963,1.17871E+11,这些资源都是自己买的或收集整理的，要的留箱吧。,2
Post15971,1.17874E+11,"亲，孩子几岁，有没有去医院确诊病因，如果没有有的话，建议先去确诊。不要多想。
孩子的注意力不好，会听见什么去看，因为孩子还在对什么都比较好奇。可以增加一些亲子互动",0
Post16013,1.179E+11,去医院诊断,0
Post16022,1.17907E+11,"不是典型的自闭症，最多像我这样的亚斯伯格症，不要急，爱大自然，心胸豁达就好了。我就是这么过一辈子。五十岁了。没有结婚。[唠叨]
昨天夜里有没有睡好，入睡困难，睡着了就是做梦，还醒好几次，白天睡觉起来，感到头晕身上没劲，我知道睡觉睡不着容易急，这是焦虑，我还有强迫，我要睡觉睡着了，一个念头就出来了，叫我不要睡觉，这个是我的敌人，大脑里想到什么过去不好的事，马上就睡觉的感觉全没有了。我吃的阿普挫仑这个药也是作用不大。可能还是我的病严重吧。
2018/1/3，我五十岁了，我是1968年出生的，我小时候没有感到过什么是失眠？童年还是幸福的。
一直到14岁，我上初二，同学说我傻，我感到对前途的担忧，我要发疯学习，我半夜就起来学习了，我父亲还说我怎么不睡觉啊？可以说，一开始，失眠是我自己主动的，我要废寝忘食的学习，学习成绩也提高了，我15岁时初中毕业时发现高血压140/90mmgh；我的植物神经紊乱系统乱了。
我考上重点高中后，脑子得了妄想症，想一下就考上清华，还是半夜就起来学习，慢慢学习不好了。我白天觉得上学精神压力大，学习理解不了，和同学交流不了，日子不好过，我熬到夜里睡觉时，感到这个时候最幸福，睡觉睡着了就没有烦恼了。到十八岁高中毕业时，落榜在家，我焦虑的夜不能寐，吃安眠药都睡不着，我父亲对我也是生气，有时又打又骂，有时开导。我感到没脸见人，别人议论纷纷，睡不着。这时我的神经太紧张了，就像弓弦拉断了。我感到绝望，找不到前途。
1987年春天，我在高考复读班，我遇到刘广顺老师，他点拨我们差生爱大自然，心胸豁达，我才枯木逢春，又活过来了，我白天有事干了，到湖边、小树林，都睡眠就不太关注了。虽然还是有睡不着的，但是可以忍受了。
我记忆最深刻，20岁上技校学开车时，自己压力大，我夜里睡不着，冬天很冷，我全身出一身汗，我一大早起来了，我跑到小树林里，天还没有亮，等我回来，我母亲晒我的被子，我出的汗把被子都浸湿了，差一点这个学没有上下去。我的同学问我什么是失眠？人家都没有体验过。
后来到27岁自己生活所迫开出租车，开车压力大，下雪天，不好开，大脑兴奋，夜里睡不着，第二天又要出车挣钱，越想越睡不着，第二天头晕，疲劳驾驶，注意力不集中，只能干几年不干了。
现在可能年纪大了，睡眠少了，我白天有时困，就迷瞪一会，那一天睡觉好了，心情自然很好。阿斯伯格综合征的人生吃了不少睡眠问题的苦头。焦虑强迫和失眠相互交替，害的我46岁就失业了，我在家歇了三年多了。如果我结婚有孩子，这个日子我更睡不着了。不发愁吗？",0
Post16036,1.17924E+11,2岁的小朋友应该具备哪些能力？,0
Post16061,1.17938E+11,"判断孤独症儿童语言能力从两方面入手
　　(1)语言表达能力：孩子能说出什么。重要指孩子能说出的与情景有关的、有交往意义的话语。在这一点上，无论说出的词语是多是少，都说明了他有一定的表达能力。例如：当孩子小便时能说出“尿”，想吃东西时能说出“吃”或“要”。反之，如果孩子说出一个长句子，但与情景没有任何联系，也不能说明他的表达能力强。
　　(2)语言接受(理解)能力：孩子能听懂什么。许多家长看到自己的孩子什么都不能说，对孩子的语言能力很达观，但只要细心观察，就会发现孩子能听懂他人的一些话，如：坐下、过来、喝水、出去等等;有些孩子甚至能听懂较复杂的指令，如：把苹果给奶奶、把床上的书给爸爸等等。这类孤独症儿童具备语言接受能力，但是语言表达能力弱于语言接受能力。根据训练实际，我们发现，语言接受能力越好，在训练中语言表达的潜力也越大，语言表达能力的发展也就越快。
　　了解了“语言能力=接受能力+表达能力”之后，就不会因孩子说不出来而认为他没有语言表达能力，也不会因为他说不出来而认为他听不懂了。在训练孤独症儿童说话时，不要疏忽了对他接受能力的训练，因为“听懂”与“说话”同样重要，更因为“听懂”是“说话”的条件。任何人能够运用语言说话，都要建立在能够听懂的基础上。",0
Post16080,1.17946E+11,尊敬的楼主，期盼一份自闭症孩子的康复资料万分感谢,0
Post16097,1.17955E+11,看着还好啊，有交流。。但是只要有自闭症倾向得都属于疑似自闭症，如果孩子沟通上没有大的问题就没事儿，还是家长多需要和孩子沟通和游戏。。,0
Post16112,1.1797E+11,小时候还会点对视，跟他说话他也会发出哦哦音，现在基本不对视，他自己也不会发音，什么都不说,0
Post16157,1.17997E+11,八个月不对视很正常。预测是否可能自闭症这样做：把宝宝放平躺，拉宝宝胳膊让他/她坐起来。如果头颈自己抬起来就不是自闭，如果头颈不能自己抬起来就有将来自闭的可能,0
Post16162,1.18002E+11,谢谢大陈老师，还有就是我孩子现在6周岁，在孩子5周半的时候出现了经常说‘火星语’不过正常话也说，不知道怎样才能制止他？,0
Post16173,1.18007E+11,我宝宝两周岁了男孩子，很好动一刻也坐不住，喜欢骑扭扭车拼积木躲猫猫，也很喜欢玩车轮子，最近动不动就一个人离地双脚跳，说话只会自言自语爸爸妈妈之类的简单词汇，只有看到狗会说“狗狗”，看到小河会说“鱼”，剩余的都是火星语。玩耍时叫他名字都不转头回应，只有说上街或有好吃的才会很高兴向我跑来，在家能听我指令完成一些小事情，果壳也知道扔垃圾桶。最愁人的就是工具手，要什么从来都是抓着我和他爸爸的手去拿。交他认知好累，怎么说都不理。不喜欢比他小的小朋友，喜欢小姐姐看到小姐姐就会笑，在街上看到小姐姐偶尔还会叫出“姐姐”，看到一群小朋友也会兴奋但是看他就是不知道怎么融入进去玩。如果别人开玩笑打了我或他爸爸就会哭，看到我和亲人为了红包收不收的问题互相推搡也会哭，最近脾气也很暴躁不高兴就撒泼打滚，还有可以让经常见的人抱，抗拒陌生人。最近天天夜里我都睡不着就怕孩子不能像正常孩子一样成长。,0
Post16213,1.18036E+11,抱抱,0
Post16214,1.18036E+11,第一条和第二条我们都照，甚至智商也不怎么样,0
Post16277,1.18097E+11,楼主，孩子现在两岁九个月，两岁七个月时检查自闭倾向，智力轻度地下，当时叫名没反应，喜欢看动画片光头强，胃口很好，四五天一罐奶粉，平时爷爷带，总是给孩子看电视，检查后我自己带，两个月我用了小惩罚的方式，现在叫名字有反应，会看你，但遇到自己感兴趣的东西要多叫两声，眼神对视一般，感兴趣会看，不然不看，只会叫爸爸妈妈，偶尔爷爷，不会指物，会拉着你的手，喜欢看绘本，在纸上乱画，回自己小便然后冲马桶，关灯等，简单指令能执行，想得到帮助，现在改增么办,0
Post16365,1.1816E+11,要确诊最好去医院～～按你描述，孩子情绪问题严重,0
Post16478,1.18231E+11,您好276521367@QQ.com，跪谢！,0
Post16493,1.18238E+11,我家喜欢在手机上斗地主,0
Post16558,1.18286E+11,找到了吗,0
Post16582,1.18294E+11,看着挺正常,0
Post16595,1.18299E+11,缺点：目前还是分不清颜色，所有的颜色都说是绿色，跟原来所有的图形都说是三角形一样，但是思维方式对了，慢慢的他自己就会开始细分，今天他把大部分的形状就细分出来了，还有就是叫人，还是偶尔会叫错，目前宝宝所有说的话里面还是没有“你”“我”“他”,0
Post16678,1.18353E+11,芜湖市特殊儿童，自闭症康复机构,1
Post16734,1.18363E+11,跟爸爸妈妈外婆感情比较好，会跟爸妈外婆玩游戏对视大笑，但叫他很少应。过年亲戚逗他他表现很抗拒会打自己头，或者打妈妈。会双脚跳跳舞，之前一直以为他是比别人说话晚而已。可是快两岁了，连个句子都不会说，从昨天开始意识到是不是会自闭症，心里很难过。,0
Post16745,1.18364E+11,不是自闭，好明显，一上来回头看家长，然后指鞋子，表明自己的意图，还愿意和人玩，想什么呢？瞎操心,0
Post16760,1.18373E+11,楼主，过了很久我又来了。我不是个称职的妈妈，自己的慌乱不得章法的教可能耽误了孩子一些时日。我坚持的教十多天，孩子现在会指物了，也是在喝奶和吃东西的时候每次我都拿他手指指一指，天长日久他会开始指了，但是指物仅限于喝奶喝水和吃饭的时候指，还有比如爸爸抱着他想要妈妈抱的时候，他会开始指我，他有点强迫症，见不得门开着，门没关严他会指着门，眼神交流和我们挺多的，但是就是玩的时候多，平时的交流还是很少，我教他模仿他只看着我做各种手势很好玩，但是没意识去学，还是很感兴趣的一直看。我因为单位原因又得回去上半天班，报了机构上一节个训课一节感统课，就当去玩了，运动确实也差劲的很。我今天心情很低落，孩子在地铁上还是各种要看电子屏报站的移动字幕，看了就兴奋的跳拍手，最近还迷上了开关门，电梯的自动门超市的自动门地铁的门公交的门，看的无比兴奋，每当这个时候我就很绝望，他还小，大家可能不会在意，再大点再这样可怎么办？互动玩教认知我坚持到年前，感觉进展不大，大人洗手他在边上做手搓的动作也没了，我有时候也会怀疑他的智力，可看到他清澈的眼神跑向我，我又觉得他是好的。大部分情况下喊他丢垃圾都听不到自己搞自己的，我每次都辅助他，很多时候很迟钝，可能主要也听不懂吧，我不想去否定自己的孩子，可有时候确实表现很差，出门就没完没了的看电子屏移动字幕电视，各种找，要么就自己疯跑，我不知道该怎么教了又。上午就上两小时机构带路上时间估计四小时，然后其余全天我都在陪。他总是会黏我，各种抱着脸啃我，不分场合不分时间，穿衣服各种扭来扭去，穿裤子每天说好多遍，还是不配合的瞎翻，穿个外套想要他自己伸胳膊找袖子口穿，眼神却总是在看别的地方，我很头疼，我想让他主动表达自己的需求，应该怎么办呢，我下一步应该教些什么，希望楼主不吝赐教！,0
Post16765,1.18376E+11,我有三年的时间都在研究。,0
Post16776,1.18382E+11,是不会说话，还是没有主动语言？,0
Post16809,1.18391E+11,分析什么？现在干预怎么样了,0
Post16814,1.18391E+11,有症状就干预吧,0
Post16837,1.18393E+11,"刷新对自闭症的认知!@某海带，你看过这个书吗？
 http://imgsrc.baidu.com/forum/w%3D580/sign=80389f9869380cd7e61ea2e59144ad14/b9858044ebf81a4c61498ce1db2a6059242da6d1.jpg",0
Post16900,1.18416E+11,398891848，谢谢楼主,0
Post16939,1.18436E+11,以前玩图形配对的嵌板，可以很快完成，又换了难度大点的，六个面的，也都可以很好完成，在完成的过程中发现他图形认识的很好，似乎不区分颜色，今天下午他把很多黑色和红色的夹子装进两个不同的袋子里，说明他认得颜色，可以区分颜色的，每次发现儿子的一项能力我都很欣慰,0
Post16989,1.18464E+11,宝妈今天摔了一跤，摔到了屁股，满脸都是痛苦的表情，宝宝看见了，对着妈妈说：痛！，看见妈妈还没有好转，伤心的哭了！边哭边要求妈妈抱着他[乖][乖][乖],0
Post17059,1.18497E+11,"SCD是Specific Carbohydrate Diet（特定碳水化合物饮食）缩写，是医生Dr.Sidney Valentine Haas 发明的一种用于治疗肠道疾病的饮食疗法，已证明在肠易激综合征、溃疡性结肠炎、克隆恩病、自闭症中取到了显著成效.
1. SCD的来历?
1958年，Elaine Gottschall找到了Dr. Sidney Valentine Haas，因为她八岁的女儿三年前查出患有无法治愈的溃疡性结肠炎，在尝试过各种治疗方法后，似乎只能做手术了。Dr. Sidney Valentine Haas 在使用这一食物疗法两年后，她的女儿已经没有任何症状。以后的二十多年里，她一直保持着健康的身体。此后，Elaine Gottschall把她的一生贡献给了SCD疗法的研究。这一疗法随着她的著作-Breaking the Vicious Cycle（打破恶性循环）的出版，在病人中流行开来。无数克罗恩病、溃疡性结肠炎、肠易激综合症，以及其它肠道疾病的患者因此得到缓解，甚至治愈。近年来SCD饮食治疗越来越多的应用于自闭症儿童的治疗，有效性高达71%。
2. SCD是怎样工作的？
简单的说，它是通过调节肠道菌群达到治疗目的的。研究发现，几乎所有肠道疾病都与细菌的异常活动有关。当病人吃下食物后，由于细菌的增多食物并不能很好的消化吸收，反而成为细菌的食物。当细菌吃下这些食物后，产生气体，分泌有毒物质，改变肠道酸度，破坏肠壁，并且细菌数量进一步增多。另一方面，由于肠道酸性的改变，以及肠粘膜的破坏，使得免疫系统无法清除肠道异常细菌，肠道处于炎症状态，从而形成一个恶性循环。由于身体无法获得能量，又使这一恶性循环再度加剧。
细菌的异常增生的一个常用治疗方法是使用抗生素。但抗生素无法治愈此类疾病。首先，由于抗生素的副作用而无法长期使用。其次，在杀死增生细菌的同时，也杀死的肠道益生菌，这本身就会造成腹泻。更有效的方法是断绝细菌的食物来源，让它们“饿死”。
研究表明，肠道细菌以糖类（碳水化合物）为食物。糖类包括单糖（如葡萄糖）、二糖（如蔗糖）和多糖（如淀粉），它是人类营养的重要来源。与二糖和多糖不同，单糖进入肠道后可以不经过消化迅速被吸收。为了断绝肠道细菌食物的来源，SCD饮食中严格禁止除单糖外一切含糖食物的摄入, 单糖进入肠道后迅速被吸收, 细菌断绝食物而饿死。在细菌减少后，肠道炎症逐渐减少，功能逐渐恢复，接着就可以逐渐回到正常食谱。
3. 如何进行SCD治疗？
首先要搞清楚在这个严格的食谱中，那些食物是被允许的，那些是不允许的。所有的谷物，包括大米、面粉、玉米等主食，以及含淀粉的蔬菜，包括土豆、山药等，都是要严格禁止的。麦芽糖、蔗糖等也是不允许吃的。即使是少量摄入这种食物也会影响这一食疗的效果。除此之外，由于其他一些原因，还有一些食物是不允许的，如我们常吃的大豆。那么允许的食物又是那些呢？肉类、蛋、大多数蔬菜、水果、坚果、自制酸奶和油脂。
除了搞清楚那些可以吃那些不能吃外，怎么吃也是非常重要的。这是一个非常复杂的问题，一两句话说不清楚。但概括起来，是这样的：从容易消化的一两种食物（如鸡胸脯肉和胡萝卜）开始，根据身体对食物的反应，逐渐增加食物种类，并小心的加入一些难消化的高热量食物（如坚果、动物油脂等）。你的食谱会不断的增大，并且最终吃上各种美味的大餐。当然，在症状消失后，并且在医生同意的前提下，可以逐渐停药。
如果有希望进行食疗的病友，至少要对这个疗法有相当的了解之后再开始。
4. 关于SCD的问题？
大家最关心的一个话题可能是“这个食谱是否会对我有效？”最准确的回答是：可能有效。大家可以非常容易的在网上找到上百个成功的例子。至于它是否对你有效，最好的办法是尝试一下。就算无效，它至少是无害的。目前，对SCD的效果主要来自病人的亲身体验。对这一食疗方法的机理的科学研究，Rush大学2013年刚刚发表了他们的研究成果。如果SCD有副作用，恐怕就是由于热量摄入不足引起的体重减轻。在早期，由于断绝了最重要的热量来源：谷物，同时由于很多高热量食物不容易消化，所以食疗早期体重减轻几乎是不可避免的。认识到这一点对IBD病人来说非常重要。如果体重过轻把人置于一个非常危险的位置，即使它能治疗你的疾病，这一疗法也没有意义。
5. 我们将如何开始？
“工欲善其事，必先利其器”。SCD饮食已在许多慢性消化道疾病中效果显著，在开展任何疗法前，应该通过系统学习，想清楚了再开始才能事半功倍。3月17日～18日，生物营养医学专家胡晓燕博士（生物化学与分子生物学博士，脑科学研究专家，中国自闭症防控项目主要发起人等）莅临上海，为大家带来专题培训，不仅讲述SCD饮食的机理，而且带来了SCD饮食如何在实际生活中落地的方案和需要注意的内容。有兴趣可以留下联系方式，我们会与您联系。",1
Post17083,1.1851E+11,1022494884.谢谢??,0
Post17104,1.18516E+11,说说孩子的情况孩子处于多种语言环境下长大，并且妈妈有严重的抑郁症，妈妈一个人带大并且频繁换环境！4个多月会追声14个月会指物1岁半会说10几个单字发音(从一岁天天看电视到22个月发现问题戒掉) 22个月去医院检查说重度注意力缺失语言发育落后！干预2个月后明显进步会说句子比较少 ，能沟通！跟小朋友也能沟通只是回合比较少！主动呼唤人增加，能主动跟人拜拜！能表达自己冷渴痛热！对陌生人抵触减少可以握手回应偶尔有些害羞！对视提高互动提高模仿提高！应名还是不行但是带指令能回应偶尔一段时间应名非常好估计也是叫烦了！看动画片有比较恐怖画面会说换掉！看绘本有一次看到一个狼踩小狗吓的大哭！从此不再要求看那本绘本！看到绘本有抱抱什么的会要妈妈也抱抱！看电视有鼓掌也跟着鼓掌！对于大人的情绪感知还是弱，出门在饭店等密封地方还是喜欢乱跑！前段时间送机构被拒收！孩子都是慢慢成长的过程，希望家长们不要再焦虑！明天我们孩子就2岁希望吧里的家长的孩子都越来越好！同时我们自己不要放松孩子继续努力教育,0
Post17131,1.18528E+11,"老师您好，双胞胎哥哥，35周出生，出生快8月了，纠正6个半月了。由于他是早产
大运动发育落后，我们一直在做康复运动。现在大运动水平相当于4个多月的宝宝.

他现在是叫名无反应，躺在床上对视，逗笑都可以。但是竖抱很少看人，和父母没有依恋，谁抱都可以. 父母离开也不会哭。别人抱的时候，过一下才看人家一会。
我们现在全家担心的很，害怕他是自闭症。
万分感谢老师的意见",0
Post17167,1.18539E+11,再说一个医院检查的问题，有些大医院会让你花高价做一些基因排查 核磁共振什么的。这不是骗钱坑人吗？ 孩子有啥问题能看不出来？检查这些能改变什么？ 我儿子二岁就去做了各种检查能得出结论不是自闭症 就是发育迟缓、这一生其实不懂 自闭也是发育迟缓的一个表现。现在四岁多了去检查又说自闭，仅仅问了几个问题而已就得出结论。孩子的问题我自己都能看到 社交障碍 认知问题语迟。针对训练做了2个月 明显提高改善了。现在指认的东西增加很多 还在继续进步。不要悲观 继续努力,0
Post17193,1.1855E+11,楼主不要犯傻了，还掏两万检测？？医院是把您当案板上的肉,0
Post17195,1.18553E+11,[玫瑰],0
Post17219,1.18558E+11,2,4
Post17227,1.18558E+11,您孩子有什么异常表现吗？,0
Post17251,1.18562E+11,"如何对自闭症儿童进行语言训练
自闭症是人为地自我封闭于一个相对固定与狭小的环境中，由于隔绝了与人的交往而产生的心理障碍的症候群。这种症状在少年人群里更易发生。常见的表现是：孤僻，胆怯，自私，任性，不帮助别人，也不让别人帮助。
　　自闭症主要是影响人的沟通，患者会对他人的口头及非口头的交流无法很好的理解，也无法学会与人、物或事件相关的恰当的处理方式。自闭症的表现可能会因人而异，但通常会有以下几方面的表现：　　
　　1、严重的偏离正常的社会关系。自闭症的孩子很少使用眼睛来交流，不愿让他人抱，不知道如何与他人玩耍，不知道如何与他人交朋友。
　　2、严重的语言发展问题。语言发展缓慢，通常还带有某些特别的说话模式或词语模式，对一些词语人为的赋予不合适的特殊含义。就象小孩子还只会说'妈妈'一个词汇时，妈妈要从当时的情境中去理解孩子的真正要说的话。
　　３、智力问题。大多自闭症患者智力发展迟缓，只有约四分之一的比较正常。但他们中有些人会具有一些特别突出的才能，比如绘画，算术，音乐等方面。
　　４、感知反应不正常。有时可能会显得对说话或声音毫无反映，象聋子一般，但有时却又会对一些日常普通的声音反应过激。有时对冷热、疼痛毫无反应，但有时却又会反应过激。　　
　　（1）不能遵从前、简单的动词指令。像：“拿……。”
　　（2）不能回答问句。像：“你叫什么……？叫我什么……”
　　（3）只重复别人的话，像鹦鹉学舌。 根据她的特点，我对她进行了一定的语言训练，贯穿　　于她整个学校生活的过程中。我觉得语言训练不只是指老师对自闭症儿童一对一的训练，它应当贯穿于课堂教学、个别化训练、各科科目、社会实践等一切学校生活之中，只有做到这样，儿童才能得到应有的令人满意的发展。随着儿童年龄的增长，语言的改善更加困难，即会出现智能倒退的现象。因为语言是思维的工具，语言贫乏，思维也就难以发展。
　　研究一般儿童的语言习得，我们会发现：儿童的语言最初并不是从正规的学习（如认读卡片、面对面模仿发音）开始的，而是经过了从出生到八、九个月生活中各种体验与语音的同步刺激之后才逐步建立了对不同语音及其意义的辨别，同时自身也不断地试图发出与亲近人相同的声音，这种声音随着分辨的精细化而逐渐代表了与周围共同的意义，儿童的语言系统由此随着经验的不断深化而逐渐完善。怎样听懂别人的话，理解别人的心情，并能够向别人表现自己的需求、愿望、思想？最主要的就是要逐渐能理解语言，能学会用恰当的方式与人沟通。
　　张某某的特点正在于不能理解别人的语言，无法用恰当的方式与别人沟通，我问她叫什么名字，她会回答“嗯”。我对她说“叫我一声老师。”她会高兴地说：“叫我一声老师”。我批评了她，她只会喊，表现出又气又闹，让我又好气又好笑。
　　为训练她能正确回答简单的问题，我选择了通过丰富多彩的色彩来培养她的观察力。通过鲜活物品教会她各种名词，通过丰富的游戏活动教会她动词，让她充分用看、听、闻、尝、摸来体验和感知事物，从而达到一定的认识。比如认识苹果或香蕉，首先要让她看，然后闻一闻，尝一尝，摸一摸，同时不停地用语言给她刺激：这是苹果，要不要吃……让她从全方位来认识事物，增强了理解的能力。",1
Post17278,1.18572E+11,看到这里不由得在想，是不是自己的孩子也是因为错过了一次次的敏感期，再加上自己之前对孩子缺乏耐心才不断的封闭自我了呢？ http://imgsrc.baidu.com/forum/w%3D580/sign=f8642dd6be119313c743ffb855380c10/0bbf6c63f6246b60a7145160e7f81a4c500fa2c7.jpg http://imgsrc.baidu.com/forum/w%3D580/sign=54045ca6b5014a90813e46b599773971/ce3f99510fb30f2408b40f17c495d143ad4b032a.jpg,0
Post17516,1.18623E+11,理解,0
Post17526,1.18624E+11,星智成长？是广州那个吗？广州那个星智成长倒是挺不错的，环境好，老师们都很有爱心，很专业，尽责,1
Post17529,1.18625E+11,如果孩子不属于中重度情况，到底是心理问题还是性格内向还是自闭症倾向、边缘，这谁都没法判断，毕竟信息量有限。而且这似乎没什么深究的意义。,0
Post17568,1.18628E+11,句子搬运工 类型杂 记录从新人到大神的帖子 拒键盘侠 望你喜。,4
Post17581,1.18628E+11,【句子】八字小短句,4
Post17588,1.18628E+11,情头镇楼...,4
Post17590,1.18628E+11,如有雷同你打我呀,0
Post17608,1.18628E+11,98年北方男 喜自由怕孤独 圈子干净,4
Post17619,1.18628E+11,【丧句】人不该活成一团情绪。,4
Post17666,1.18628E+11,【句子】便胜却人间无数,4
Post17670,1.18628E+11,永不坠落,4
Post17677,1.18628E+11,别再猜疑也别委屈了自己,4
Post17696,1.18629E+11,你是否还在想自己的未来是怎样 你是不是迷茫了呢 趁自己还年轻你努力吧 活成你想要的样子 ??,4
Post17700,1.18629E+11,【句子】无知.未来（原创+搬运）,4
Post17737,1.18629E+11,【句子】我是爱你啊，可是我想好好爱自己了,4
Post17776,1.18629E+11,没有风格 不被定义,4
Post17808,1.1863E+11,献花 。,0
Post17994,1.18634E+11,【长短句】 生来善良 坏的坦荡,4
Post18033,1.18635E+11,来了就留下点什么吧拿句记得留点痕迹 不定期更贴风格偏喪吧,4
Post18043,1.18635E+11,楼主很有办法，佩服。我儿子刚被医生诊断是孤独症谱系障碍，我现在一头雾水还不知道怎么教怎么训练，和孩子说什么他都听不懂一样，只能靠手势动作让他理解。我目前还在找机构。在家就是陪着孩子玩，不让他一个人呆着，他玩什么我都强行凑上去和他玩给他制造游戏难度吸引他注意力，觉得心有点累。我也不知道我现在做的对不对，换做正常的孩子，碰到玩什么都要插一脚的父母，应该会有童年阴影吧,0
Post18063,1.18635E+11,更新句子有些是搬运 不定时更新 反正也没人看不知道自己说那些屁话干嘛,4
Post18067,1.18636E+11,分享句子 转载＋原创 风格随心情,4
Post18076,1.18636E+11,不能说、说不尽的情,4
Post18095,1.18636E+11,别再猜疑也别委屈了自己,4
Post18139,1.18637E+11,好吧，没人理我。我接着讲我的吧。想跟大家讨论下自我刺激行为的事情。自我刺激行为的处理方法有正惩罚和负处罚吧，对生活没有影响的也可以不处理。现在普遍的观点是尽量用负处罚，概念请自行百度我不赘述了。小魔王前两个礼拜突然开始吐口水，典型的非常影响社会交往的自我刺激行为，对于这个为题,0
Post18150,1.18637E+11,野的像风 恶的像鬼 没有爱也很好,4
Post18197,1.18638E+11,98年北方男 喜自由怕孤独 圈子干净,4
Post18232,1.18639E+11,/我的故里有幼绿的青栀 我生于水底 冒死来见你 一场人世而已 从未打算活着回去,4
Post18244,1.1864E+11,我想过最浪漫的事情就是全部都疯。都是疯子。哈哈哈哈哈,4
Post18245,1.1864E+11,【句子】-.杂句 偶尔更网名,4
Post18253,1.1864E+11,小女子不才不得阁下欢心 今日大雪封山借此一居 从此山水再不相逢 公子珍重,4
Post18271,1.1864E+11,【句子】阁下的心 我收下了,4
Post18288,1.18641E+11,跟我走吗？,4
Post18365,1.18643E+11,人生若无悔那该多无趣啊,4
Post18393,1.18643E+11,来了就留下点什么吧拿句记得留点痕迹 不定期更贴风格偏喪吧,4
Post18406,1.18644E+11,不能说、说不尽的情,4
Post18417,1.18644E+11,这哪是丧，这是来自地狱的快乐,4
Post18431,1.18644E+11,【句子】我会发射可爱光波，你确定不来抱抱我吗？,4
Post18576,1.18645E+11,原创，慢更,4
Post18583,1.18645E+11,【句子】我是爱你啊，可是我想好好爱自己了,4
Post18600,1.18645E+11,【长短句】 生来善良 坏的坦荡,4
Post18601,1.18645E+11,洛阳即洛阳 千秋万世也只这一洛阳,4
Post18630,1.18646E+11,像巨人一样的无畏,4
Post18770,1.18649E+11,楼主小孩需要送幼儿园，加机构培训，坚持一年，肯定，很大进步，让小孩远离电视，手机。,3
Post18805,1.1865E+11,［句子］在心上，不在身旁.,4
Post18811,1.1865E+11,【句子】当时只道是寻常,4
Post18876,1.18651E+11,【句子】更喪句,4
Post18927,1.18652E+11,没有风格 不被定义,4
Post18948,1.18653E+11,清晨的第一缕阳光给你 外套给你 早上起来甜甜的笑给你 粥给你 下雨天雨伞给你 手给你 甜点给你 午夜的,4
Post18957,1.18653E+11,【句子】可是啊 很多人都过不好这一生,4
Post18994,1.18654E+11,你啊 得清醒 得知趣.,4
Post19027,1.18655E+11,喜Eason 喜谦谦,4
Post19030,1.18655E+11,情头镇楼...,4
Post19057,1.18656E+11,我不停的想你啊想你，好怕你对我只是突然想起。,4
Post19106,1.18657E+11,【句子】-.杂句 偶尔更网名,4
Post19131,1.18657E+11,【句子】只要不碰感情 齐天大圣都奈何不了我,4
Post19165,1.18658E+11,我想拥有你.,4
Post19218,1.18659E+11,【句子】 你说 世间什么最难熬,4
Post19226,1.18659E+11,像巨人一样的无畏,4
Post19235,1.18659E+11,你啊 得清醒 得知趣.,4
Post19248,1.1866E+11,【句子】阁下的心 我收下了,4
Post19266,1.1866E+11,【句子】分合太多次的感情早晚还是会散.,4
Post19316,1.1866E+11,四处搜刮自己喜欢的句子 风格不定 愿喜,4
Post19322,1.1866E+11,全世界最好的你,4
Post19378,1.1866E+11,希望大家都可以开心,0
Post19382,1.1866E+11,同桌的你，感情都是纯纯的，很美好，刚好，这个学期我遇到一个，真好，望喜，记录我们的点点滴滴?,4
Post19437,1.18661E+11,我还爱你只是从浓烈到悄无声息,4
Post19482,1.18662E+11,如果自己不想积极认真地生活 不管得到什么样的回答都没用,0
Post19503,1.18662E+11,"【句子】讨厌极了丧,但除了丧我什么也感觉不到",4
